Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2008,5,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,2,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,3,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,4,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,5,1.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,6,9.9,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,7,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,8,4.7,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,9,5.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,10,14.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,11,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,12,1.1,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,13,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,14,41,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,15,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,16,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,17,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,18,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,19,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,20,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,21,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,22,6.7,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,23,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,24,7.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,25,6.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,26,4,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,27,2.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,28,0.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,29,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,30,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2008,5,31,4.2,—,—,—,—,—,—,—,—
