Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,1987,10,1,2.4,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,2,2.4,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,3,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,4,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,5,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,6,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,7,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,8,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,9,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,10,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,11,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,12,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,13,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,14,4.8,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,15,16.7,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,16,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,17,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,18,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,19,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,20,30.2,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,21,27.4,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,22,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,23,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,24,16.1,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,25,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,26,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,27,2.5,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,28,62.6,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,29,42.8,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,30,0,—,—,—,—,—,—,—,—
Ulu Pandan,1987,10,31,1.7,—,—,—,—,—,—,—,—
