Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1987,12,1,4.2,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,2,10.2,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,3,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,4,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,5,19.5,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,6,1,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,7,9.9,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,8,3.2,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,9,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,10,99.2,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,11,10.5,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,12,33.1,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,13,5.9,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,14,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,15,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,16,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,17,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,18,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,19,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,20,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,21,1.9,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,22,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,23,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,24,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,25,3.1,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,26,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,27,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,28,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,29,4.6,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,30,0,—,—,—,—,—,—,—,—
Upper Thomson,1987,12,31,0,—,—,—,—,—,—,—,—
