Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,1987,9,1,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,2,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,3,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,4,0.3,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,5,0.1,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,6,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,7,0.4,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,8,0.1,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,9,38,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,10,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,11,16,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,12,10.5,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,13,0.9,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,14,22,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,15,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,16,0.3,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,17,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,18,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,19,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,20,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,21,3.3,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,22,36.2,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,23,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,24,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,25,0.1,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,26,1.5,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,27,4.5,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,28,0,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,29,8.3,—,—,—,—,—,—,—,—
Bukit Panjang,1987,9,30,0,—,—,—,—,—,—,—,—
