Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2011,2,1,3,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,2,5.4,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,3,0.6,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,4,0.6,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,5,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,6,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,7,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,8,10.8,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,9,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,10,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,11,53,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,12,6.6,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,13,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,14,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,15,49,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,16,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,17,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,18,11.8,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,19,7.6,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,20,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,21,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,22,5.4,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,23,6.6,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,24,38.8,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,25,7.4,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,26,0.2,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,27,0,—,—,—,—,—,—,—,—
Upper Peirce Reservoir,2011,2,28,0,—,—,—,—,—,—,—,—
