Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),1996,5,1,8.7,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,2,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,3,72.3,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,4,2.8,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,5,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,6,22.6,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,8,0.7,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,9,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,10,62.1,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,11,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,12,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,13,8.2,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,14,21.5,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,15,1.8,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,16,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,17,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,18,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,19,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,20,2,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,21,2.8,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,22,14.8,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,23,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,24,29.2,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,25,6.4,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,26,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,27,46.2,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,28,38.6,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,29,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,30,0,—,—,—,—,—,—,—,—
Boon Lay (West),1996,5,31,0,—,—,—,—,—,—,—,—
