Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,1989,12,1,41.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,2,3,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,3,6,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,4,1.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,5,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,6,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,7,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,8,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,9,0.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,10,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,11,2.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,12,0.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,13,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,14,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,15,0.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,16,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,17,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,18,4,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,19,24.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,20,5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,21,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,22,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,23,34.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,24,1,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,25,4.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,26,8.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,27,5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,28,5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,29,1,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,30,8.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1989,12,31,1.5,—,—,—,—,—,—,—,—
