Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2000,6,1,0.8,—,—,—,—,—,—,—,—
Queenstown,2000,6,2,46.5,—,—,—,—,—,—,—,—
Queenstown,2000,6,3,0.6,—,—,—,—,—,—,—,—
Queenstown,2000,6,4,0.4,—,—,—,—,—,—,—,—
Queenstown,2000,6,5,39.6,—,—,—,—,—,—,—,—
Queenstown,2000,6,6,38,—,—,—,—,—,—,—,—
Queenstown,2000,6,7,0.4,—,—,—,—,—,—,—,—
Queenstown,2000,6,8,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,9,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,10,8.3,—,—,—,—,—,—,—,—
Queenstown,2000,6,11,3.4,—,—,—,—,—,—,—,—
Queenstown,2000,6,12,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,13,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,14,0.1,—,—,—,—,—,—,—,—
Queenstown,2000,6,15,15.6,—,—,—,—,—,—,—,—
Queenstown,2000,6,16,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,17,61.2,—,—,—,—,—,—,—,—
Queenstown,2000,6,18,5.9,—,—,—,—,—,—,—,—
Queenstown,2000,6,19,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,20,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,21,1.3,—,—,—,—,—,—,—,—
Queenstown,2000,6,22,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,23,17.9,—,—,—,—,—,—,—,—
Queenstown,2000,6,24,14.6,—,—,—,—,—,—,—,—
Queenstown,2000,6,25,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,26,0,—,—,—,—,—,—,—,—
Queenstown,2000,6,27,10.2,—,—,—,—,—,—,—,—
Queenstown,2000,6,28,1.4,—,—,—,—,—,—,—,—
Queenstown,2000,6,29,0.2,—,—,—,—,—,—,—,—
Queenstown,2000,6,30,5,—,—,—,—,—,—,—,—
