Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2002,3,1,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,2,12.2,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,3,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,4,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,5,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,6,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,8,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,9,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,10,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,11,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,12,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,13,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,14,10,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,15,5.1,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,16,2.5,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,17,5.4,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,18,15,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,19,1.6,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,20,35.3,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,21,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,22,11.4,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,23,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,24,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,25,2.4,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,26,10.7,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,27,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,28,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,29,0,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,30,12.1,—,—,—,—,—,—,—,—
Boon Lay (West),2002,3,31,10.7,—,—,—,—,—,—,—,—
