Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2007,1,1,0.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,3,46.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,4,15.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,5,14.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,6,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,7,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,8,2.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,9,17,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,10,4.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,11,111.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,12,83.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,13,0.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,14,2.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,15,6.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,16,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,17,0.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,18,5.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,19,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,20,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,21,10.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,22,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,23,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,24,1.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,25,0.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,26,21.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,27,44.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,28,1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,29,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,30,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2007,1,31,0,—,—,—,—,—,—,—,—
