Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),1988,11,1,3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,2,7.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,3,15.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,4,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,5,4.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,6,7.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,7,22.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,8,12.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,9,12.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,10,12.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,11,0.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,12,4.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,13,11.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,14,0.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,15,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,16,10,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,17,16.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,18,64.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,19,4.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,20,14.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,21,20.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,22,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,23,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,24,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,25,1.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,26,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,27,38.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,28,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,29,6.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1988,11,30,1.1,—,—,—,—,—,—,—,—
