Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2009,9,1,34.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,2,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,3,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,4,6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,5,4.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,6,5.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,7,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,8,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,9,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,10,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,11,2.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,12,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,13,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,14,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,15,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,16,1.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,17,4.1,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,18,12.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,19,28.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,20,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,21,5.5,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,22,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,23,0.6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,24,4.6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,25,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,26,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,27,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,28,0.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,29,5.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,2009,9,30,2.7,—,—,—,—,—,—,—,—
