Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas West,2011,3,1,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,2,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,3,7,—,—,—,—,—,—,—,—
Tuas West,2011,3,4,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,5,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,6,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,7,27.6,—,—,—,—,—,—,—,—
Tuas West,2011,3,8,0.2,—,—,—,—,—,—,—,—
Tuas West,2011,3,9,41.2,—,—,—,—,—,—,—,—
Tuas West,2011,3,10,16.8,—,—,—,—,—,—,—,—
Tuas West,2011,3,11,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,12,16.8,—,—,—,—,—,—,—,—
Tuas West,2011,3,13,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,14,6.8,—,—,—,—,—,—,—,—
Tuas West,2011,3,15,0.2,—,—,—,—,—,—,—,—
Tuas West,2011,3,16,2,—,—,—,—,—,—,—,—
Tuas West,2011,3,17,0.2,—,—,—,—,—,—,—,—
Tuas West,2011,3,18,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,19,23,—,—,—,—,—,—,—,—
Tuas West,2011,3,20,12.6,—,—,—,—,—,—,—,—
Tuas West,2011,3,21,1.8,—,—,—,—,—,—,—,—
Tuas West,2011,3,22,5.2,—,—,—,—,—,—,—,—
Tuas West,2011,3,23,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,24,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,25,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,26,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,27,8.4,—,—,—,—,—,—,—,—
Tuas West,2011,3,28,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,29,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,30,0,—,—,—,—,—,—,—,—
Tuas West,2011,3,31,0,—,—,—,—,—,—,—,—
