Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2012,9,1,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,2,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,3,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,4,0.8,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,5,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,6,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,7,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,8,14.8,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,9,16,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,10,6.8,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,11,10.6,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,12,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,13,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,14,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,15,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,16,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,17,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,18,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,19,2.6,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,20,56.2,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,21,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,22,0.4,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,23,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,24,0.6,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,25,55.8,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,26,0.6,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,27,29.4,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,28,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,29,0,—,—,—,—,—,—,—,—
Boon Lay (West),2012,9,30,0,—,—,—,—,—,—,—,—
