Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2007,12,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,2,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,3,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,4,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,5,138.1,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,6,3.9,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,7,8.5,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,8,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,9,34.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,10,104.9,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,11,11,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,12,5.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,13,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,14,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,15,0.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,16,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,17,36.7,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,18,0.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,19,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,20,6.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,21,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,22,5.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,23,23,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,24,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,25,6.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,26,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,27,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,28,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,29,22,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,30,1.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,12,31,0,—,—,—,—,—,—,—,—
