Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1991,5,1,1.6,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,2,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,3,3,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,4,12.7,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,5,6.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,6,16.8,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,7,5.2,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,8,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,9,2,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,10,8.5,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,11,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,12,1.3,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,13,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,14,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,15,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,16,11.9,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,17,91.6,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,18,17.8,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,19,9.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,20,52.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,21,9.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,22,35.2,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,23,6,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,24,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,25,2.4,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,27,3.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,28,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,29,3,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,30,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,5,31,19,—,—,—,—,—,—,—,—
