Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2019,8,1,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,2,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,3,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,4,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,5,3.8,3.8,3.8,3.8,—,—,—,—,—
Macritchie Reservoir,2019,8,6,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,7,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,8,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,9,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,10,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,11,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,12,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,13,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,14,0.8,0.6,0.8,0.8,—,—,—,—,—
Macritchie Reservoir,2019,8,15,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,16,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,17,7.6,7.6,7.6,7.6,—,—,—,—,—
Macritchie Reservoir,2019,8,18,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,19,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,20,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,21,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,22,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,23,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,24,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,25,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,26,6,4.8,6,6,—,—,—,—,—
Macritchie Reservoir,2019,8,27,1,1,1,1,—,—,—,—,—
Macritchie Reservoir,2019,8,28,1,1,1,1,—,—,—,—,—
Macritchie Reservoir,2019,8,29,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2019,8,30,21.8,21.6,21.8,21.8,—,—,—,—,—
Macritchie Reservoir,2019,8,31,0,0,0,0,—,—,—,—,—
