Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buangkok,2010,11,1,2.2,—,—,—,—,—,—,—,—
Buangkok,2010,11,2,0.2,—,—,—,—,—,—,—,—
Buangkok,2010,11,3,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,4,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,5,2.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,6,4.8,—,—,—,—,—,—,—,—
Buangkok,2010,11,7,4.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,8,4,—,—,—,—,—,—,—,—
Buangkok,2010,11,9,1.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,10,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,11,0.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,12,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,13,6.8,—,—,—,—,—,—,—,—
Buangkok,2010,11,14,17.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,15,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,16,18.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,17,32,—,—,—,—,—,—,—,—
Buangkok,2010,11,18,20.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,19,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,20,18.8,—,—,—,—,—,—,—,—
Buangkok,2010,11,21,17.2,—,—,—,—,—,—,—,—
Buangkok,2010,11,22,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,23,6.4,—,—,—,—,—,—,—,—
Buangkok,2010,11,24,29.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,25,47.2,—,—,—,—,—,—,—,—
Buangkok,2010,11,26,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,27,0,—,—,—,—,—,—,—,—
Buangkok,2010,11,28,0.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,29,26.6,—,—,—,—,—,—,—,—
Buangkok,2010,11,30,95.2,—,—,—,—,—,—,—,—
