Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,1986,2,1,0,—,—,—,—,—,—,—,—
Mandai,1986,2,2,6.4,—,—,—,—,—,—,—,—
Mandai,1986,2,3,0,—,—,—,—,—,—,—,—
Mandai,1986,2,4,4.1,—,—,—,—,—,—,—,—
Mandai,1986,2,5,0,—,—,—,—,—,—,—,—
Mandai,1986,2,6,0,—,—,—,—,—,—,—,—
Mandai,1986,2,7,0,—,—,—,—,—,—,—,—
Mandai,1986,2,8,1.4,—,—,—,—,—,—,—,—
Mandai,1986,2,9,0,—,—,—,—,—,—,—,—
Mandai,1986,2,10,0,—,—,—,—,—,—,—,—
Mandai,1986,2,11,0,—,—,—,—,—,—,—,—
Mandai,1986,2,12,0,—,—,—,—,—,—,—,—
Mandai,1986,2,13,0,—,—,—,—,—,—,—,—
Mandai,1986,2,14,0.3,—,—,—,—,—,—,—,—
Mandai,1986,2,15,17.4,—,—,—,—,—,—,—,—
Mandai,1986,2,16,32.1,—,—,—,—,—,—,—,—
Mandai,1986,2,17,0,—,—,—,—,—,—,—,—
Mandai,1986,2,18,0,—,—,—,—,—,—,—,—
Mandai,1986,2,19,0,—,—,—,—,—,—,—,—
Mandai,1986,2,20,0,—,—,—,—,—,—,—,—
Mandai,1986,2,21,0,—,—,—,—,—,—,—,—
Mandai,1986,2,22,3,—,—,—,—,—,—,—,—
Mandai,1986,2,23,0,—,—,—,—,—,—,—,—
Mandai,1986,2,24,0,—,—,—,—,—,—,—,—
Mandai,1986,2,25,0,—,—,—,—,—,—,—,—
Mandai,1986,2,26,0.1,—,—,—,—,—,—,—,—
Mandai,1986,2,27,0.8,—,—,—,—,—,—,—,—
Mandai,1986,2,28,0,—,—,—,—,—,—,—,—
