Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1980,4,1,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,2,18.9,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,3,0.3,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,4,0.8,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,5,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,6,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,8,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,9,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,10,48.5,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,11,5.4,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,12,2.2,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,13,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,14,1.9,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,15,18.4,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,16,4.6,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,17,20.8,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,18,0.5,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,19,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,20,7.1,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,21,4.2,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,22,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,23,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,24,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,25,14.6,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,26,4,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,27,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,28,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,29,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,4,30,3.5,—,—,—,—,—,—,—,—
