Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,1994,3,1,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,2,7.8,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,3,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,4,54.6,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,5,54.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,6,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,7,17.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,8,0.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,9,2.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,10,7.1,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,11,1,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,12,9.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,13,0.4,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,14,0.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,15,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,16,22,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,17,11.6,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,18,2.6,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,19,0.3,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,20,5.9,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,21,7,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,22,2.4,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,23,5.6,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,24,28.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,25,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,26,3.3,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,27,0.3,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,28,6.6,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,29,22.7,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,30,13.9,—,—,—,—,—,—,—,—
Kranji Reservoir,1994,3,31,32,—,—,—,—,—,—,—,—
