Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,1980,11,1,1.6,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,2,46.8,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,3,23.5,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,4,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,5,2.5,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,6,7.3,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,7,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,8,9.2,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,9,28.1,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,10,14.3,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,11,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,12,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,13,12.9,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,14,13.8,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,15,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,16,0.1,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,17,9.1,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,18,1.3,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,19,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,20,7.8,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,21,3.1,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,22,8.7,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,23,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,24,0,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,25,6.7,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,26,46.6,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,27,0.7,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,28,1.4,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,29,27.4,—,—,—,—,—,—,—,—
Sentosa Island,1980,11,30,0.3,—,—,—,—,—,—,—,—
