Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2007,1,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,2,21.7,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,3,18.7,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,4,25.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,5,0.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,6,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,7,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,8,12.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,9,35,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,10,2.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,11,123.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,12,98.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,13,8.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,14,20.5,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,15,14.3,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,16,3.5,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,17,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,18,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,19,1.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,20,19.1,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,21,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,22,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,23,0.9,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,24,8.8,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,25,9.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,26,17.1,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,27,3.1,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,28,1.9,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,29,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,30,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2007,1,31,0,—,—,—,—,—,—,—,—
