Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2002,1,1,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,3,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,4,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,5,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,6,0.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,7,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,8,1.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,9,7.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,10,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,11,2.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,12,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,13,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,14,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,15,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,16,3.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,17,71.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,18,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,19,0.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,20,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,21,1.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,22,41.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,23,25.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,24,87.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,25,38.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,26,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,27,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,28,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,29,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,30,0.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2002,1,31,0,—,—,—,—,—,—,—,—
