Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),1992,6,1,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,3,12,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,4,3.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,5,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,6,1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,7,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,8,5.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,9,1.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,10,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,11,10.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,12,12.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,13,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,14,21.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,15,64.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,16,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,17,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,18,44.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,19,10.7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,20,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,21,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,22,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,23,11.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,24,0.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,25,2.9,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,26,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,27,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,28,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,29,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1992,6,30,0,—,—,—,—,—,—,—,—
