Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2013,9,1,3.4,—,—,—,—,—,—,—,—
Queenstown,2013,9,2,5.8,—,—,—,—,—,—,—,—
Queenstown,2013,9,3,29,—,—,—,—,—,—,—,—
Queenstown,2013,9,4,25.4,—,—,—,—,—,—,—,—
Queenstown,2013,9,5,109.8,—,—,—,—,—,—,—,—
Queenstown,2013,9,6,32.2,—,—,—,—,—,—,—,—
Queenstown,2013,9,7,61,—,—,—,—,—,—,—,—
Queenstown,2013,9,8,0.2,—,—,—,—,—,—,—,—
Queenstown,2013,9,9,16.2,—,—,—,—,—,—,—,—
Queenstown,2013,9,10,12,—,—,—,—,—,—,—,—
Queenstown,2013,9,11,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,12,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,13,0.6,—,—,—,—,—,—,—,—
Queenstown,2013,9,14,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,15,11,—,—,—,—,—,—,—,—
Queenstown,2013,9,16,0.4,—,—,—,—,—,—,—,—
Queenstown,2013,9,17,7.6,—,—,—,—,—,—,—,—
Queenstown,2013,9,18,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,19,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,20,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,21,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,22,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,23,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,24,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,25,8.4,—,—,—,—,—,—,—,—
Queenstown,2013,9,26,12.4,—,—,—,—,—,—,—,—
Queenstown,2013,9,27,0,—,—,—,—,—,—,—,—
Queenstown,2013,9,28,27.6,—,—,—,—,—,—,—,—
Queenstown,2013,9,29,14.2,—,—,—,—,—,—,—,—
Queenstown,2013,9,30,0.2,—,—,—,—,—,—,—,—
