Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),1994,4,1,12,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,3,6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,4,46,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,5,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,6,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,7,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,8,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,9,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,10,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,11,2.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,12,1.5,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,13,3.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,14,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,15,15.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,16,47.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,17,0.3,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,18,1.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,19,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,20,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,21,3.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,22,1.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,23,3.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,24,12.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,25,42.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,26,0.1,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,27,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,28,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,29,2.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),1994,4,30,0,—,—,—,—,—,—,—,—
