Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lim Chu Kang,2016,12,1,10,2.8,4,5,—,—,—,—,—
Lim Chu Kang,2016,12,2,2.6,1,1.6,2,—,—,—,—,—
Lim Chu Kang,2016,12,3,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,4,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,5,18.2,16.2,16.8,18.2,—,—,—,—,—
Lim Chu Kang,2016,12,6,0.4,0.2,0.2,0.2,—,—,—,—,—
Lim Chu Kang,2016,12,7,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,8,2.6,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,9,4.2,3.2,3.6,3.6,—,—,—,—,—
Lim Chu Kang,2016,12,10,8.2,7.2,7.8,8.2,—,—,—,—,—
Lim Chu Kang,2016,12,11,5,1.4,2,2,—,—,—,—,—
Lim Chu Kang,2016,12,12,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,13,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Lim Chu Kang,2016,12,15,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,16,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,17,9.2,9.2,9.2,9.2,—,—,—,—,—
Lim Chu Kang,2016,12,18,5.8,3.4,3.8,3.8,—,—,—,—,—
Lim Chu Kang,2016,12,19,1,0.4,0.6,0.6,—,—,—,—,—
Lim Chu Kang,2016,12,20,0.4,0.2,0.2,0.4,—,—,—,—,—
Lim Chu Kang,2016,12,21,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,22,10.2,5,5.8,8.4,—,—,—,—,—
Lim Chu Kang,2016,12,23,65.4,55.8,63.8,65.2,—,—,—,—,—
Lim Chu Kang,2016,12,24,14,9,10.4,11.8,—,—,—,—,—
Lim Chu Kang,2016,12,25,17.2,11.6,14.2,16,—,—,—,—,—
Lim Chu Kang,2016,12,26,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,27,1.6,0.8,1,1,—,—,—,—,—
Lim Chu Kang,2016,12,28,2.8,0.6,0.8,1,—,—,—,—,—
Lim Chu Kang,2016,12,29,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,30,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2016,12,31,0,0,0,0,—,—,—,—,—
