Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2009,9,1,21.8,—,—,—,25.4,31,23.4,5.1,36.4
Pulau Ubin,2009,9,2,0,—,—,—,27.2,32.5,22.9,3.4,21.2
Pulau Ubin,2009,9,3,0,—,—,—,28.5,32.4,25.7,3.7,19.4
Pulau Ubin,2009,9,4,5.6,—,—,—,28.2,33.4,25.6,3.1,25.2
Pulau Ubin,2009,9,5,0,—,—,—,27.6,31.7,24.4,4.5,29.2
Pulau Ubin,2009,9,6,0,—,—,—,25.9,27.6,24.4,3.3,34.9
Pulau Ubin,2009,9,7,0,—,—,—,28.1,31.4,25.3,3.8,20.9
Pulau Ubin,2009,9,8,0,—,—,—,28.6,31.5,26.7,3.3,15.1
Pulau Ubin,2009,9,9,0,—,—,—,28.9,33.5,26.3,3.5,22.7
Pulau Ubin,2009,9,10,0,—,—,—,28.6,33.5,25.9,3.8,22.7
Pulau Ubin,2009,9,11,11.8,—,—,—,26.1,30.7,23.5,3,27.7
Pulau Ubin,2009,9,12,0,—,—,—,28.5,33.5,24.3,4.3,23.8
Pulau Ubin,2009,9,13,1,—,—,—,28.8,32,25.2,4.2,34.2
Pulau Ubin,2009,9,14,0,—,—,—,28.6,33.3,25.2,3.6,20.2
Pulau Ubin,2009,9,15,0,—,—,—,28.8,33.7,25.5,3.7,22.7
Pulau Ubin,2009,9,16,1,—,—,—,27.8,33,23.9,3.6,28.1
Pulau Ubin,2009,9,17,0,—,—,—,26.9,30.1,25,3.5,24.5
Pulau Ubin,2009,9,18,39,—,—,—,25.9,31.8,23.1,2.9,27.4
Pulau Ubin,2009,9,19,11.8,—,—,—,25.5,28.2,24,3.1,24.1
Pulau Ubin,2009,9,20,0,—,—,—,27.9,33.1,24.3,3.4,18.4
Pulau Ubin,2009,9,21,9.6,—,—,—,27.3,32.3,23.7,3.6,29.2
Pulau Ubin,2009,9,22,26.4,—,—,—,25.9,30.9,22.9,3.3,32.8
Pulau Ubin,2009,9,23,0,—,—,—,27.7,32,24.1,3,19.8
Pulau Ubin,2009,9,24,3.6,—,—,—,27.4,32.6,23.2,4.3,32.4
Pulau Ubin,2009,9,25,0,—,—,—,28.3,33.3,25.1,3.6,23.8
Pulau Ubin,2009,9,26,0,—,—,—,28.9,33.3,25.3,3.9,20.9
Pulau Ubin,2009,9,27,0,—,—,—,28.8,33.7,26,4.2,26.3
Pulau Ubin,2009,9,28,7,—,—,—,28.9,33.4,26.3,4.4,27
Pulau Ubin,2009,9,29,5.6,—,—,—,27.8,32.6,23.5,4.7,34.9
Pulau Ubin,2009,9,30,0.2,—,—,—,28,34,24.4,4,27
