Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1989,5,1,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,2,6,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,3,20.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,4,3.7,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,5,0.9,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,6,2.2,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,8,1.1,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,9,11.5,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,10,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,11,42,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,12,58.1,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,13,2.5,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,14,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,15,8.9,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,16,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,17,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,18,4.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,19,0.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,20,2.1,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,21,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,22,28.6,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,23,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,24,14.6,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,25,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,27,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,28,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,29,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,30,12.8,—,—,—,—,—,—,—,—
Upper Thomson,1989,5,31,0,—,—,—,—,—,—,—,—
