Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,1992,7,1,12.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,2,0.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,3,90.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,4,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,5,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,6,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,7,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,8,5.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,9,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,10,3.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,11,11.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,12,22.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,13,2.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,14,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,15,27.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,16,11,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,17,2,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,18,56.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,19,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,20,1.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,21,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,22,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,23,8.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,24,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,25,0.5,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,26,9.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,27,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,28,54.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,29,13.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,30,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,1992,7,31,0,—,—,—,—,—,—,—,—
