Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2009,8,1,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,2,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,3,0.1,—,—,—,—,—,—,—,—
Buona Vista,2009,8,4,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,5,3.7,—,—,—,—,—,—,—,—
Buona Vista,2009,8,6,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,7,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,8,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,9,37.9,—,—,—,—,—,—,—,—
Buona Vista,2009,8,10,0.4,—,—,—,—,—,—,—,—
Buona Vista,2009,8,11,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,12,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,13,1,—,—,—,—,—,—,—,—
Buona Vista,2009,8,14,1.3,—,—,—,—,—,—,—,—
Buona Vista,2009,8,15,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,16,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,17,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,18,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,19,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,20,9.4,—,—,—,—,—,—,—,—
Buona Vista,2009,8,21,3.7,—,—,—,—,—,—,—,—
Buona Vista,2009,8,22,4,—,—,—,—,—,—,—,—
Buona Vista,2009,8,23,1.7,—,—,—,—,—,—,—,—
Buona Vista,2009,8,24,37.9,—,—,—,—,—,—,—,—
Buona Vista,2009,8,25,2.5,—,—,—,—,—,—,—,—
Buona Vista,2009,8,26,40.1,—,—,—,—,—,—,—,—
Buona Vista,2009,8,27,15.4,—,—,—,—,—,—,—,—
Buona Vista,2009,8,28,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,29,0,—,—,—,—,—,—,—,—
Buona Vista,2009,8,30,29.6,—,—,—,—,—,—,—,—
Buona Vista,2009,8,31,0.3,—,—,—,—,—,—,—,—
