Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1989,7,1,5.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,2,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,3,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,4,11.8,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,5,17.8,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,6,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,8,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,9,77.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,10,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,11,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,12,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,13,14.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,14,12.9,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,15,24,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,16,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,17,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,18,24.2,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,19,0.3,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,20,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,21,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,22,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,23,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,24,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,25,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,27,0.8,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,28,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,29,0,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,30,18.8,—,—,—,—,—,—,—,—
Upper Thomson,1989,7,31,0,—,—,—,—,—,—,—,—
