Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1991,10,1,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,2,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,3,9,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,4,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,5,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,6,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,8,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,9,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,10,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,11,1.3,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,12,33.9,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,13,27.7,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,14,26.6,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,15,13.7,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,16,5.1,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,17,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,18,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,19,12.3,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,20,2.6,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,21,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,22,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,23,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,24,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,25,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,27,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,28,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,29,0,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,30,6.8,—,—,—,—,—,—,—,—
Upper Thomson,1991,10,31,5.3,—,—,—,—,—,—,—,—
