Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2007,9,1,6.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,2,3.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,3,42.6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,4,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,5,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,6,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,7,9.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,8,6.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,9,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,10,25.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,11,6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,12,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,13,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,14,0.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,15,32.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,16,10.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,17,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,18,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,19,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,20,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,21,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,22,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,23,17,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,24,12.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,25,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,26,16.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,27,13.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,28,8.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,29,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,9,30,0,—,—,—,—,—,—,—,—
