Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,1984,6,1,43.8,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,2,2.7,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,3,1.7,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,4,—,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,5,—,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,6,—,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,7,2.9,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,8,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,9,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,10,2.2,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,11,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,12,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,13,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,14,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,15,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,16,8.1,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,17,0.1,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,18,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,19,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,20,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,21,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,22,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,23,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,24,4.2,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,25,—,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,26,—,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,27,1.3,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,28,0,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,29,3.1,—,—,—,—,—,—,—,—
Tanjong Katong,1984,6,30,0,—,—,—,—,—,—,—,—
