Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2018,1,1,21,4.5,6,8,—,—,—,—,—
Pasir Ris (West),2018,1,2,7.5,5,7.5,7.5,—,—,—,—,—
Pasir Ris (West),2018,1,3,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2018,1,5,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,6,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,7,23,14.8,20.6,21,—,—,—,—,—
Pasir Ris (West),2018,1,8,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,9,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,10,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,11,12,1,2,3,—,—,—,—,—
Pasir Ris (West),2018,1,12,11,1,1.5,2.5,—,—,—,—,—
Pasir Ris (West),2018,1,13,30.4,4.6,8.8,12.8,—,—,—,—,—
Pasir Ris (West),2018,1,14,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,15,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,16,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,17,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,18,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,19,8.4,5.4,5.4,5.4,—,—,—,—,—
Pasir Ris (West),2018,1,20,11.8,9.4,11.4,11.4,—,—,—,—,—
Pasir Ris (West),2018,1,21,1.8,1.8,1.8,1.8,—,—,—,—,—
Pasir Ris (West),2018,1,22,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2018,1,23,9.2,5.8,5.8,8.8,—,—,—,—,—
Pasir Ris (West),2018,1,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2018,1,25,2.2,1.2,1.8,1.8,—,—,—,—,—
Pasir Ris (West),2018,1,26,3.2,2.2,2.2,2.2,—,—,—,—,—
Pasir Ris (West),2018,1,27,3.4,3.4,3.4,3.4,—,—,—,—,—
Pasir Ris (West),2018,1,28,8,4.2,6,7.6,—,—,—,—,—
Pasir Ris (West),2018,1,29,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2018,1,30,45,26,43.6,45,—,—,—,—,—
Pasir Ris (West),2018,1,31,11,11,11,11,—,—,—,—,—
