Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2011,2,1,3,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,2,9,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,3,0.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,4,14.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,5,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,6,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,8,0.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,9,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,10,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,11,7.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,12,0.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,13,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,14,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,15,48.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,16,0.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,17,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,18,2.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,19,1,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,20,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,21,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,22,0.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,23,52,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,24,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,25,16.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,26,25.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,27,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,2,28,0,—,—,—,—,—,—,—,—
