Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1999,11,1,12.1,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,2,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,3,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,4,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,5,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,6,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,8,8.1,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,9,0.1,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,10,20.3,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,11,24.4,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,12,3.6,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,13,16.7,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,14,20,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,15,9.7,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,16,40.9,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,17,18.1,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,18,16.2,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,19,8.9,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,20,0.4,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,21,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,22,18.4,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,23,1.9,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,24,4.4,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,25,17.5,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,27,14.7,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,28,1.1,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,29,17.5,—,—,—,—,—,—,—,—
Upper Thomson,1999,11,30,2.9,—,—,—,—,—,—,—,—
