Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2011,11,1,9.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,2,5,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,3,8.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,4,1.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,5,26.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,6,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,8,15.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,9,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,10,0.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,11,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,12,52.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,13,23.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,14,4.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,15,2.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,16,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,17,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,18,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,19,17,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,20,37.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,21,6.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,22,0,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,23,3.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,24,23.2,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,25,4.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,26,11.8,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,27,14.4,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,28,16,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,29,12.6,—,—,—,—,—,—,—,—
Boon Lay (West),2011,11,30,8.4,—,—,—,—,—,—,—,—
