Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2002,12,1,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,2,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,3,0.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,4,0.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,5,50.5,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,6,63.9,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,7,77.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,8,5.8,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,9,4,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,10,1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,11,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,12,2.2,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,13,26.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,14,23.9,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,15,18.3,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,16,1.7,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,17,24.7,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,18,38.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,19,5.7,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,20,23.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,21,46.3,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,22,39.4,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,23,1.3,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,24,23.7,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,25,1.5,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,26,3.9,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,27,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,28,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,29,0,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,30,1.1,—,—,—,—,—,—,—,—
Bukit Panjang,2002,12,31,0,—,—,—,—,—,—,—,—
