Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Timah,2010,3,1,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,2,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,3,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,4,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,5,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,6,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,7,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,8,1.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,9,20,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,10,16,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,11,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,12,1.2,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,13,14.6,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,14,43.6,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,15,3.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,16,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,17,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,18,10,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,19,11.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,20,12,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,21,20.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,22,0.2,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,23,27.2,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,24,0.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,25,0.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,26,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,27,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,28,0,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,29,51,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,30,9.8,—,—,—,—,—,—,—,—
Bukit Timah,2010,3,31,0,—,—,—,—,—,—,—,—
