Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lim Chu Kang,2018,2,1,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,2,8.8,6,6.2,7,—,—,—,—,—
Lim Chu Kang,2018,2,3,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,4,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,5,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,6,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,7,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,8,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,9,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,10,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,11,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,12,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,13,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,14,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,15,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,16,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,17,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,18,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,19,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,20,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,21,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,22,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,23,87.6,21,37.8,67.4,—,—,—,—,—
Lim Chu Kang,2018,2,24,2.6,1.2,2,2.2,—,—,—,—,—
Lim Chu Kang,2018,2,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Lim Chu Kang,2018,2,26,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,27,0,0,0,0,—,—,—,—,—
Lim Chu Kang,2018,2,28,49,35,46.8,48.2,—,—,—,—,—
