Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2017,3,1,25.2,12,12.6,13,—,—,—,—,—
Choa Chu Kang (Central),2017,3,2,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2017,3,3,25.8,13.2,13.6,13.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,4,9.4,5,5.4,5.6,—,—,—,—,—
Choa Chu Kang (Central),2017,3,5,5.8,2.8,4.6,5,—,—,—,—,—
Choa Chu Kang (Central),2017,3,6,9,8.4,8.6,8.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,7,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,8,11.8,11.8,11.8,11.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,11,40.8,31.8,40.2,40.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,12,44,16.2,23.2,25.4,—,—,—,—,—
Choa Chu Kang (Central),2017,3,13,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,14,1.8,1.8,1.8,1.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,15,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,16,4.6,4.4,4.4,4.6,—,—,—,—,—
Choa Chu Kang (Central),2017,3,17,2.8,2.6,2.6,2.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,18,38.6,16.4,27.2,38.6,—,—,—,—,—
Choa Chu Kang (Central),2017,3,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2017,3,20,6.4,1.6,2.4,4.2,—,—,—,—,—
Choa Chu Kang (Central),2017,3,21,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,22,1,0.6,0.8,1,—,—,—,—,—
Choa Chu Kang (Central),2017,3,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,24,2.2,2,2.2,2.2,—,—,—,—,—
Choa Chu Kang (Central),2017,3,25,30.6,14.4,19.4,30,—,—,—,—,—
Choa Chu Kang (Central),2017,3,26,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,3,29,7,3.6,4,4,—,—,—,—,—
Choa Chu Kang (Central),2017,3,30,4,1,1.8,2.8,—,—,—,—,—
Choa Chu Kang (Central),2017,3,31,0.4,0.2,0.2,0.2,—,—,—,—,—
