Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,1980,8,1,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,2,1,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,3,3.5,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,4,15,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,5,0.2,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,6,2.5,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,7,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,8,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,9,42,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,10,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,11,4.7,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,12,115.4,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,13,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,14,2.2,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,15,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,16,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,17,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,18,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,19,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,20,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,21,—,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,22,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,23,12.4,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,24,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,25,6.4,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,26,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,27,0,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,28,15.8,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,29,26.5,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,30,10.6,—,—,—,—,—,—,—,—
Upper Thomson,1980,8,31,0,—,—,—,—,—,—,—,—
