Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2009,5,1,0,—,—,—,29.6,30.8,28.6,12.3,25.9
Semakau Island,2009,5,2,17.8,—,—,—,28.6,29.9,26.9,15.5,43.2
Semakau Island,2009,5,3,1.4,—,—,—,28.7,30.2,24,21.7,70.9
Semakau Island,2009,5,4,0,—,—,—,28.6,30,25.8,20.3,77.4
Semakau Island,2009,5,5,9.8,—,—,—,29.4,30.9,28.8,16.2,32
Semakau Island,2009,5,6,1.4,—,—,—,28.6,29.9,24.2,16.8,61.2
Semakau Island,2009,5,7,0,—,—,—,29.3,31.8,25.3,15.1,79.6
Semakau Island,2009,5,8,5,—,—,—,29.6,30.6,26.3,11.5,44.3
Semakau Island,2009,5,9,0,—,—,—,28.7,29.7,25.7,12.4,69.1
Semakau Island,2009,5,10,0,—,—,—,29.2,30.1,27.8,12.8,45
Semakau Island,2009,5,11,0,—,—,—,28.9,30.3,27.9,9.7,32.4
Semakau Island,2009,5,12,0,—,—,—,29.2,31.4,27.6,10.5,26.3
Semakau Island,2009,5,13,4.6,—,—,—,29.4,31,28.2,17.6,36.7
Semakau Island,2009,5,14,0.4,—,—,—,28.5,30.2,25.2,10.6,46.4
Semakau Island,2009,5,15,0,—,—,—,29.1,30.4,27.8,10.4,32.8
Semakau Island,2009,5,16,0,—,—,—,29,30.6,27.9,10.5,25.2
Semakau Island,2009,5,17,0,—,—,—,29.2,30.4,27.4,11.2,34.6
Semakau Island,2009,5,18,2.8,—,—,—,28,29.8,26.3,11.3,52.6
Semakau Island,2009,5,19,0,—,—,—,29.4,30.9,27.6,10.8,20.2
Semakau Island,2009,5,20,0,—,—,—,29.6,31.2,28.2,8.4,22.3
Semakau Island,2009,5,21,0,—,—,—,29,31.4,26.4,12.1,63.4
Semakau Island,2009,5,22,0,—,—,—,29.6,30.9,28.1,11.1,22
Semakau Island,2009,5,23,0,—,—,—,29.4,32.2,28,13.6,32.8
Semakau Island,2009,5,24,0,—,—,—,30.2,32.8,28.6,13.8,24.8
Semakau Island,2009,5,25,0,—,—,—,30.4,32.3,28.9,13.4,23.4
Semakau Island,2009,5,26,16,—,—,—,28.6,32.3,26.5,13.3,60.1
Semakau Island,2009,5,27,0,—,—,—,29.4,31.6,27.6,9.8,25.2
Semakau Island,2009,5,28,42.6,—,—,—,29.4,31,25.4,13.3,52.6
Semakau Island,2009,5,29,0,—,—,—,30.2,32.3,28.8,12,24.8
Semakau Island,2009,5,30,0.2,—,—,—,29.6,32.7,25.9,15.1,41
Semakau Island,2009,5,31,0,—,—,—,29.7,31.9,28.1,18.2,35.6
