Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (North),2017,9,1,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,2,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,3,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,4,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,5,2.6,2.2,2.6,2.6,—,—,—,—,—
Jurong (North),2017,9,6,11.2,5.8,8.4,10.2,—,—,—,—,—
Jurong (North),2017,9,7,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,8,21.2,12.8,13.4,15,—,—,—,—,—
Jurong (North),2017,9,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong (North),2017,9,10,3,2.6,2.6,2.8,—,—,—,—,—
Jurong (North),2017,9,11,18,12.4,16.4,16.6,—,—,—,—,—
Jurong (North),2017,9,12,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,13,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,14,29.6,26.4,27.4,27.6,—,—,—,—,—
Jurong (North),2017,9,15,35,25.8,30,31.2,—,—,—,—,—
Jurong (North),2017,9,16,2.2,1.8,2,2.2,—,—,—,—,—
Jurong (North),2017,9,17,18.2,16.8,17.4,17.4,—,—,—,—,—
Jurong (North),2017,9,18,8.8,5.8,6.4,7.4,—,—,—,—,—
Jurong (North),2017,9,19,12.4,10,12.2,12.4,—,—,—,—,—
Jurong (North),2017,9,20,3.2,2.2,2.6,2.6,—,—,—,—,—
Jurong (North),2017,9,21,6,2,3.2,4,—,—,—,—,—
Jurong (North),2017,9,22,0,0,0,0,—,—,—,—,—
Jurong (North),2017,9,23,2.4,2.4,2.4,2.4,—,—,—,—,—
Jurong (North),2017,9,24,10,8.6,9.2,9.6,—,—,—,—,—
Jurong (North),2017,9,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong (North),2017,9,26,28.4,14.4,16.8,17.2,—,—,—,—,—
Jurong (North),2017,9,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong (North),2017,9,28,7.4,6.8,7.2,7.4,—,—,—,—,—
Jurong (North),2017,9,29,28.4,19,23.2,28.4,—,—,—,—,—
Jurong (North),2017,9,30,4.6,4.6,4.6,4.6,—,—,—,—,—
