Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2018,9,1,0,0,0,0,—,—,—,—,—
Simei,2018,9,2,12.6,12,12.6,12.6,—,—,—,—,—
Simei,2018,9,3,0.8,0.4,0.4,0.4,—,—,—,—,—
Simei,2018,9,4,—,—,—,—,—,—,—,—,—
Simei,2018,9,5,0,0,0,0,—,—,—,—,—
Simei,2018,9,6,0,0,0,0,—,—,—,—,—
Simei,2018,9,7,11,7,8.2,8.4,—,—,—,—,—
Simei,2018,9,8,—,—,—,—,—,—,—,—,—
Simei,2018,9,9,4.5,2,2,2.5,—,—,—,—,—
Simei,2018,9,10,17,16,16,17,—,—,—,—,—
Simei,2018,9,11,2,1.8,2,2,—,—,—,—,—
Simei,2018,9,12,—,—,—,—,—,—,—,—,—
Simei,2018,9,13,0,0,0,0,—,—,—,—,—
Simei,2018,9,14,0,0,0,0,—,—,—,—,—
Simei,2018,9,15,0,0,0,0,—,—,—,—,—
Simei,2018,9,16,0,0,0,0,—,—,—,—,—
Simei,2018,9,17,0,0,0,0,—,—,—,—,—
Simei,2018,9,18,0.8,0.4,0.6,0.8,—,—,—,—,—
Simei,2018,9,19,0,0,0,0,—,—,—,—,—
Simei,2018,9,20,10.4,8.8,9.4,9.8,—,—,—,—,—
Simei,2018,9,21,3.4,2.8,2.8,3.4,—,—,—,—,—
Simei,2018,9,22,2.6,2.6,2.6,2.6,—,—,—,—,—
Simei,2018,9,23,0,0,0,0,—,—,—,—,—
Simei,2018,9,24,0,0,0,0,—,—,—,—,—
Simei,2018,9,25,0,0,0,0,—,—,—,—,—
Simei,2018,9,26,0,0,0,0,—,—,—,—,—
Simei,2018,9,27,0,0,0,0,—,—,—,—,—
Simei,2018,9,28,0,0,0,0,—,—,—,—,—
Simei,2018,9,29,0,0,0,0,—,—,—,—,—
Simei,2018,9,30,0,0,0,0,—,—,—,—,—
