Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),1997,1,1,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,2,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,3,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,4,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,5,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,6,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,8,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,9,7,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,10,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,11,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,12,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,13,8.4,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,14,28.6,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,15,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,16,1.9,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,17,20.5,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,18,26.9,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,19,1.3,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,20,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,21,0.3,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,22,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,23,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,24,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,25,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,26,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,27,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,28,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,29,0,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,30,13.1,—,—,—,—,—,—,—,—
Boon Lay (West),1997,1,31,1.7,—,—,—,—,—,—,—,—
