Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kent Ridge,2015,11,1,5.2,4,4.8,4.8,—,—,—,—,—
Kent Ridge,2015,11,2,10.8,5.4,7,10.6,—,—,—,—,—
Kent Ridge,2015,11,3,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,4,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,5,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,6,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,7,16.2,12.2,13,13,—,—,—,—,—
Kent Ridge,2015,11,8,3.8,3,3,3,—,—,—,—,—
Kent Ridge,2015,11,9,4.6,3.2,3.6,4.2,—,—,—,—,—
Kent Ridge,2015,11,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Kent Ridge,2015,11,11,10.8,5.4,5.4,6.8,—,—,—,—,—
Kent Ridge,2015,11,12,0.6,0.2,0.4,0.6,—,—,—,—,—
Kent Ridge,2015,11,13,14,13.6,13.8,14,—,—,—,—,—
Kent Ridge,2015,11,14,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,15,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,16,21.2,13.8,19.2,20.8,—,—,—,—,—
Kent Ridge,2015,11,17,64,44.2,56,60.6,—,—,—,—,—
Kent Ridge,2015,11,18,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,19,2.6,2.6,2.6,2.6,—,—,—,—,—
Kent Ridge,2015,11,20,40.2,29.2,34.2,36.6,—,—,—,—,—
Kent Ridge,2015,11,21,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,22,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,23,0,0,0,0,—,—,—,—,—
Kent Ridge,2015,11,24,16.8,5.8,7.4,13.6,—,—,—,—,—
Kent Ridge,2015,11,25,1.2,0.8,0.8,0.8,—,—,—,—,—
Kent Ridge,2015,11,26,23.6,12.8,13.2,13.4,—,—,—,—,—
Kent Ridge,2015,11,27,9.6,9,9.6,9.6,—,—,—,—,—
Kent Ridge,2015,11,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Kent Ridge,2015,11,29,1.4,0.8,0.8,0.8,—,—,—,—,—
Kent Ridge,2015,11,30,10.4,5.4,6,6,—,—,—,—,—
