Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2012,5,1,7.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,2,26.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,3,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,4,72.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,5,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,6,13.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,7,1,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,8,19.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,9,26.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,10,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,11,1.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,12,22,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,13,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,14,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,15,11.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,16,7.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,17,0.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,18,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,19,1,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,20,0.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,21,1.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,22,18.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,23,1,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,24,2.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,25,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,26,30.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,27,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,28,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,29,11.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,30,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,5,31,11.2,—,—,—,—,—,—,—,—
