Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,1981,4,1,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,2,2.1,—,—,—,—,—,—,—,—
Serangoon,1981,4,3,7.6,—,—,—,—,—,—,—,—
Serangoon,1981,4,4,36.8,—,—,—,—,—,—,—,—
Serangoon,1981,4,5,7.1,—,—,—,—,—,—,—,—
Serangoon,1981,4,6,3.4,—,—,—,—,—,—,—,—
Serangoon,1981,4,7,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,8,21.2,—,—,—,—,—,—,—,—
Serangoon,1981,4,9,0.4,—,—,—,—,—,—,—,—
Serangoon,1981,4,10,7,—,—,—,—,—,—,—,—
Serangoon,1981,4,11,2,—,—,—,—,—,—,—,—
Serangoon,1981,4,12,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,13,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,14,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,15,5,—,—,—,—,—,—,—,—
Serangoon,1981,4,16,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,17,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,18,9.5,—,—,—,—,—,—,—,—
Serangoon,1981,4,19,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,20,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,21,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,22,15,—,—,—,—,—,—,—,—
Serangoon,1981,4,23,11.4,—,—,—,—,—,—,—,—
Serangoon,1981,4,24,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,25,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,26,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,27,6,—,—,—,—,—,—,—,—
Serangoon,1981,4,28,10.7,—,—,—,—,—,—,—,—
Serangoon,1981,4,29,0,—,—,—,—,—,—,—,—
Serangoon,1981,4,30,1.2,—,—,—,—,—,—,—,—
