Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,1999,8,1,0,—,—,—,—,—,—,—,—
Mandai,1999,8,2,0.8,—,—,—,—,—,—,—,—
Mandai,1999,8,3,0,—,—,—,—,—,—,—,—
Mandai,1999,8,4,0,—,—,—,—,—,—,—,—
Mandai,1999,8,5,3.7,—,—,—,—,—,—,—,—
Mandai,1999,8,6,7,—,—,—,—,—,—,—,—
Mandai,1999,8,7,0,—,—,—,—,—,—,—,—
Mandai,1999,8,8,0,—,—,—,—,—,—,—,—
Mandai,1999,8,9,1.1,—,—,—,—,—,—,—,—
Mandai,1999,8,10,5.4,—,—,—,—,—,—,—,—
Mandai,1999,8,11,0,—,—,—,—,—,—,—,—
Mandai,1999,8,12,81.4,—,—,—,—,—,—,—,—
Mandai,1999,8,13,7.5,—,—,—,—,—,—,—,—
Mandai,1999,8,14,15.5,—,—,—,—,—,—,—,—
Mandai,1999,8,15,0,—,—,—,—,—,—,—,—
Mandai,1999,8,16,0,—,—,—,—,—,—,—,—
Mandai,1999,8,17,3.4,—,—,—,—,—,—,—,—
Mandai,1999,8,18,0,—,—,—,—,—,—,—,—
Mandai,1999,8,19,3.7,—,—,—,—,—,—,—,—
Mandai,1999,8,20,2.6,—,—,—,—,—,—,—,—
Mandai,1999,8,21,6.3,—,—,—,—,—,—,—,—
Mandai,1999,8,22,0.6,—,—,—,—,—,—,—,—
Mandai,1999,8,23,4,—,—,—,—,—,—,—,—
Mandai,1999,8,24,0.3,—,—,—,—,—,—,—,—
Mandai,1999,8,25,19.5,—,—,—,—,—,—,—,—
Mandai,1999,8,26,1.1,—,—,—,—,—,—,—,—
Mandai,1999,8,27,0,—,—,—,—,—,—,—,—
Mandai,1999,8,28,0,—,—,—,—,—,—,—,—
Mandai,1999,8,29,71,—,—,—,—,—,—,—,—
Mandai,1999,8,30,6.2,—,—,—,—,—,—,—,—
Mandai,1999,8,31,5.7,—,—,—,—,—,—,—,—
