Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas West,2010,11,1,2,—,—,—,—,—,—,—,—
Tuas West,2010,11,2,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,3,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,4,5.4,—,—,—,—,—,—,—,—
Tuas West,2010,11,5,0.6,—,—,—,—,—,—,—,—
Tuas West,2010,11,6,10.4,—,—,—,—,—,—,—,—
Tuas West,2010,11,7,8.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,8,4,—,—,—,—,—,—,—,—
Tuas West,2010,11,9,18.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,10,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,11,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,12,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,13,0.4,—,—,—,—,—,—,—,—
Tuas West,2010,11,14,10,—,—,—,—,—,—,—,—
Tuas West,2010,11,15,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,16,36.4,—,—,—,—,—,—,—,—
Tuas West,2010,11,17,15.2,—,—,—,—,—,—,—,—
Tuas West,2010,11,18,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,19,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,20,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,21,0.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,22,0,—,—,—,—,—,—,—,—
Tuas West,2010,11,23,7,—,—,—,—,—,—,—,—
Tuas West,2010,11,24,0.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,25,6.2,—,—,—,—,—,—,—,—
Tuas West,2010,11,26,13.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,27,12.8,—,—,—,—,—,—,—,—
Tuas West,2010,11,28,4.2,—,—,—,—,—,—,—,—
Tuas West,2010,11,29,13.2,—,—,—,—,—,—,—,—
Tuas West,2010,11,30,4.8,—,—,—,—,—,—,—,—
