Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2011,12,1,3,—,—,—,27.4,30.4,25.5,7.5,27.7
Jurong Island,2011,12,2,3.4,—,—,—,26.1,27.4,25,5.6,29.2
Jurong Island,2011,12,3,0.2,—,—,—,26.9,31.1,24.9,6.6,35.3
Jurong Island,2011,12,4,4.8,—,—,—,27.2,31.1,24.8,5.7,28.8
Jurong Island,2011,12,5,0,—,—,—,27.2,29.9,24.8,5.2,21.6
Jurong Island,2011,12,6,0,—,—,—,28.4,31.7,26,7.1,26.6
Jurong Island,2011,12,7,0.2,—,—,—,27.9,31.5,26,5.7,28.4
Jurong Island,2011,12,8,0,—,—,—,28.3,32.2,26,5.8,27.7
Jurong Island,2011,12,9,0,—,—,—,28.2,33.2,25.7,5.2,22.7
Jurong Island,2011,12,10,0.4,—,—,—,28.5,32.9,25.9,5.8,29.5
Jurong Island,2011,12,11,0.6,—,—,—,26.1,27.7,24.1,4.5,21.2
Jurong Island,2011,12,12,0,—,—,—,26.6,29.5,24.5,5.2,23
Jurong Island,2011,12,13,0,—,—,—,27.9,31.9,25.7,5.7,31.3
Jurong Island,2011,12,14,0,—,—,—,27.9,32.6,25.6,5.8,28.4
Jurong Island,2011,12,15,0,—,—,—,27.9,30.6,25.9,5.4,30.6
Jurong Island,2011,12,16,0,—,—,—,28,31.7,26,6.6,34.2
Jurong Island,2011,12,17,8,—,—,—,26.6,30.3,24.7,5.1,27.7
Jurong Island,2011,12,18,31.6,—,—,—,25.9,28.8,24.4,5.9,29.2
Jurong Island,2011,12,19,50.6,—,—,—,24.7,25.5,24,7.8,80.3
Jurong Island,2011,12,20,9.8,—,—,—,25.9,28.5,24,5.2,27.7
Jurong Island,2011,12,21,0,—,—,—,27.5,30.1,25.4,6.5,24.5
Jurong Island,2011,12,22,0,—,—,—,26.3,29.1,25,5.6,22.7
Jurong Island,2011,12,23,20.6,—,—,—,25.9,30.3,24.6,5.4,79.2
Jurong Island,2011,12,24,68.2,—,—,—,25.8,28.5,24.5,5.6,36.4
Jurong Island,2011,12,25,0.6,—,—,—,26.1,28.5,23.8,7,33.5
Jurong Island,2011,12,26,0,—,—,—,27.3,30.5,25.6,6.4,33.1
Jurong Island,2011,12,27,0,—,—,—,27.5,32.1,25.6,8,34.6
Jurong Island,2011,12,28,0.6,—,—,—,26.4,28.6,25.4,7.6,28.8
Jurong Island,2011,12,29,0,—,—,—,26.5,29.1,24.9,7.9,32.8
Jurong Island,2011,12,30,0,—,—,—,27.6,33.1,24.3,6,24.1
Jurong Island,2011,12,31,0,—,—,—,28,31.7,25.3,7.3,29.5
