Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2001,8,1,0.2,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,2,4.2,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,3,0.3,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,4,11.7,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,5,24.4,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,6,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,7,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,8,20.3,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,9,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,10,0.3,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,11,23.5,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,12,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,13,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,14,3.1,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,15,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,16,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,17,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,18,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,19,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,20,12.4,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,21,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,22,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,23,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,24,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,25,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,26,9.4,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,27,28.4,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,28,0,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,29,16.8,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,30,1.4,—,—,—,—,—,—,—,—
Upper Thomson,2001,8,31,0,—,—,—,—,—,—,—,—
