Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2017,10,1,5.4,1.2,1.8,3,—,—,—,—,—
Boon Lay (West),2017,10,2,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,3,61.6,22,36.2,55.2,—,—,—,—,—
Boon Lay (West),2017,10,4,—,—,—,—,—,—,—,—,—
Boon Lay (West),2017,10,5,—,—,—,—,—,—,—,—,—
Boon Lay (West),2017,10,6,11.4,9,9.4,9.6,—,—,—,—,—
Boon Lay (West),2017,10,7,16.6,15.2,16.6,16.6,—,—,—,—,—
Boon Lay (West),2017,10,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,9,8,6.2,7,8,—,—,—,—,—
Boon Lay (West),2017,10,10,0.8,0.2,0.4,0.4,—,—,—,—,—
Boon Lay (West),2017,10,11,12.4,8.8,12,12.2,—,—,—,—,—
Boon Lay (West),2017,10,12,21.4,5.2,6.4,12.2,—,—,—,—,—
Boon Lay (West),2017,10,13,4,2.6,3,3,—,—,—,—,—
Boon Lay (West),2017,10,14,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,15,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,18,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,22,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2017,10,29,31.8,30.2,31.6,31.6,—,—,—,—,—
Boon Lay (West),2017,10,30,24.4,15.8,20.8,24.2,—,—,—,—,—
Boon Lay (West),2017,10,31,1.4,0.8,1.2,1.4,—,—,—,—,—
