Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,1994,12,1,1.3,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,2,21.2,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,3,0.2,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,4,28.3,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,5,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,6,15.9,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,7,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,8,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,9,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,10,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,11,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,12,4.7,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,13,66,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,14,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,15,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,16,3.6,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,17,9,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,18,14.2,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,19,40.4,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,20,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,21,0.1,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,22,6.8,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,23,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,24,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,25,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,26,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,27,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,28,0.8,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,29,0,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,30,7.3,—,—,—,—,—,—,—,—
Ulu Pandan,1994,12,31,0,—,—,—,—,—,—,—,—
