Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,1995,8,1,0.5,—,—,—,—,—,—,—,—
Queenstown,1995,8,2,19.2,—,—,—,—,—,—,—,—
Queenstown,1995,8,3,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,4,8.5,—,—,—,—,—,—,—,—
Queenstown,1995,8,5,0.4,—,—,—,—,—,—,—,—
Queenstown,1995,8,6,84,—,—,—,—,—,—,—,—
Queenstown,1995,8,7,30.1,—,—,—,—,—,—,—,—
Queenstown,1995,8,8,5.1,—,—,—,—,—,—,—,—
Queenstown,1995,8,9,3.3,—,—,—,—,—,—,—,—
Queenstown,1995,8,10,0.1,—,—,—,—,—,—,—,—
Queenstown,1995,8,11,40.4,—,—,—,—,—,—,—,—
Queenstown,1995,8,12,1.4,—,—,—,—,—,—,—,—
Queenstown,1995,8,13,10,—,—,—,—,—,—,—,—
Queenstown,1995,8,14,36.2,—,—,—,—,—,—,—,—
Queenstown,1995,8,15,16.5,—,—,—,—,—,—,—,—
Queenstown,1995,8,16,7.3,—,—,—,—,—,—,—,—
Queenstown,1995,8,17,0.8,—,—,—,—,—,—,—,—
Queenstown,1995,8,18,3.3,—,—,—,—,—,—,—,—
Queenstown,1995,8,19,12.8,—,—,—,—,—,—,—,—
Queenstown,1995,8,20,1.7,—,—,—,—,—,—,—,—
Queenstown,1995,8,21,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,22,12.7,—,—,—,—,—,—,—,—
Queenstown,1995,8,23,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,24,2.6,—,—,—,—,—,—,—,—
Queenstown,1995,8,25,21.7,—,—,—,—,—,—,—,—
Queenstown,1995,8,26,13,—,—,—,—,—,—,—,—
Queenstown,1995,8,27,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,28,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,29,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,30,0,—,—,—,—,—,—,—,—
Queenstown,1995,8,31,23.9,—,—,—,—,—,—,—,—
