Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Whampoa,2017,11,1,0,0,0,0,—,—,—,—,—
Whampoa,2017,11,2,0,0,0,0,—,—,—,—,—
Whampoa,2017,11,3,10,7.6,8.2,9,—,—,—,—,—
Whampoa,2017,11,4,5.2,1,1.4,1.6,—,—,—,—,—
Whampoa,2017,11,5,1,0.4,0.6,0.8,—,—,—,—,—
Whampoa,2017,11,6,45.6,19.6,23.8,30.8,—,—,—,—,—
Whampoa,2017,11,7,36.4,31.4,36,36.2,—,—,—,—,—
Whampoa,2017,11,8,0.6,0.2,0.2,0.2,—,—,—,—,—
Whampoa,2017,11,9,24.6,20.6,22,22.6,—,—,—,—,—
Whampoa,2017,11,10,4,1,1.8,2.8,—,—,—,—,—
Whampoa,2017,11,11,19.2,16.4,17.8,17.8,—,—,—,—,—
Whampoa,2017,11,12,11.4,4.4,7,10.6,—,—,—,—,—
Whampoa,2017,11,13,2,0.8,1.2,1.4,—,—,—,—,—
Whampoa,2017,11,14,52.8,24.8,37.8,45.2,—,—,—,—,—
Whampoa,2017,11,15,0,0,0,0,—,—,—,—,—
Whampoa,2017,11,16,1.2,1.2,1.2,1.2,—,—,—,—,—
Whampoa,2017,11,17,5.6,4.8,5.2,5.6,—,—,—,—,—
Whampoa,2017,11,18,0.4,0.2,0.4,0.4,—,—,—,—,—
Whampoa,2017,11,19,0,0,0,0,—,—,—,—,—
Whampoa,2017,11,20,0.4,0.4,0.4,0.4,—,—,—,—,—
Whampoa,2017,11,21,4,2.2,3,3.8,—,—,—,—,—
Whampoa,2017,11,22,1.8,1.8,1.8,1.8,—,—,—,—,—
Whampoa,2017,11,23,9.4,6.8,8.2,9.2,—,—,—,—,—
Whampoa,2017,11,24,18.8,16,18.6,18.6,—,—,—,—,—
Whampoa,2017,11,25,9.6,6.8,9.2,9.6,—,—,—,—,—
Whampoa,2017,11,26,0.6,0.4,0.4,0.4,—,—,—,—,—
Whampoa,2017,11,27,2,0.6,1,1.6,—,—,—,—,—
Whampoa,2017,11,28,0.4,0.2,0.2,0.2,—,—,—,—,—
Whampoa,2017,11,29,2,1,1.4,1.4,—,—,—,—,—
Whampoa,2017,11,30,0,0,0,0,—,—,—,—,—
