Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2018,2,1,6,4.8,5.2,6,—,—,—,—,—
Botanic Garden,2018,2,2,1.4,0.4,0.4,0.6,—,—,—,—,—
Botanic Garden,2018,2,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2018,2,4,1.2,1,1,1,—,—,—,—,—
Botanic Garden,2018,2,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,6,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,11,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,12,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,15,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,17,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,18,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,19,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,21,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,23,13.2,7.4,8,8.2,—,—,—,—,—
Botanic Garden,2018,2,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2018,2,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,27,0,0,0,0,—,—,—,—,—
Botanic Garden,2018,2,28,0,0,0,0,—,—,—,—,—
