Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),1984,11,1,0.5,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,2,21.2,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,3,8.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,4,8.7,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,5,3.7,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,6,20.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,8,0,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,9,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,10,1.4,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,11,4.9,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,12,0.9,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,13,3.2,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,14,2.4,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,15,0.2,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,16,0,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,17,29,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,18,22.7,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,19,21.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,20,19.2,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,21,96.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,22,5.8,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,23,0.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,24,1.9,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,25,0,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,26,2.3,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,27,0,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,28,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,29,1,—,—,—,—,—,—,—,—
Boon Lay (West),1984,11,30,0,—,—,—,—,—,—,—,—
