Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2012,1,1,0,—,—,—,28.3,32.7,26,6.3,28.4
Jurong Island,2012,1,2,0,—,—,—,28,32.4,26,7,31.7
Jurong Island,2012,1,3,0,—,—,—,28.2,31.9,26.2,6.6,31.7
Jurong Island,2012,1,4,0,—,—,—,27.7,31.9,25.3,5.8,29.5
Jurong Island,2012,1,5,0,—,—,—,27.1,31.6,25.1,5.9,41.8
Jurong Island,2012,1,6,0,—,—,—,28.1,33.3,25,7.2,29.9
Jurong Island,2012,1,7,0,—,—,—,27.5,32.4,25.3,9,40
Jurong Island,2012,1,8,11.8,—,—,—,25.8,27.6,24.3,9.7,35.6
Jurong Island,2012,1,9,12.2,—,—,—,25.6,28.2,24.7,7,27.7
Jurong Island,2012,1,10,0.8,—,—,—,25.4,27.2,23.6,7.7,27
Jurong Island,2012,1,11,0.2,—,—,—,26.7,30.1,24.8,8.6,36.4
Jurong Island,2012,1,12,4.8,—,—,—,26.4,29.4,24.6,8.7,37.8
Jurong Island,2012,1,13,0,—,—,—,27.1,31.4,24,7.9,31.7
Jurong Island,2012,1,14,6.2,—,—,—,27.8,31,24.7,5.5,23.4
Jurong Island,2012,1,15,0,—,—,—,28,32,22.7,5.6,27.7
Jurong Island,2012,1,16,0,—,—,—,28.8,32.7,25.9,5.4,22
Jurong Island,2012,1,17,0,—,—,—,29,32.9,25.9,5.8,32
Jurong Island,2012,1,18,0,—,—,—,27.9,31.2,25.7,6.7,28.8
Jurong Island,2012,1,19,0,—,—,—,28.7,32.3,26.6,8.6,27.4
Jurong Island,2012,1,20,2.8,—,—,—,27.1,31.2,25.7,4.6,22
Jurong Island,2012,1,21,64,—,—,—,26.8,31.3,23.3,5.8,108
Jurong Island,2012,1,22,10.2,—,—,—,27.4,31.2,23.6,5.9,30.6
Jurong Island,2012,1,23,2.8,—,—,—,26.2,30.3,24,6,35.6
Jurong Island,2012,1,24,0,—,—,—,27,30.5,24.4,9.5,36.4
Jurong Island,2012,1,25,0,—,—,—,27.9,32.6,25.1,8.7,35.3
Jurong Island,2012,1,26,0,—,—,—,27.9,31.4,25.4,8.1,33.1
Jurong Island,2012,1,27,16.6,—,—,—,27.1,32.5,23.3,6.6,32.4
Jurong Island,2012,1,28,0,—,—,—,26.8,30.3,25.1,6.9,32
Jurong Island,2012,1,29,0,—,—,—,27.9,32,24.8,7,29.5
Jurong Island,2012,1,30,0,—,—,—,27.8,31.4,25,6.2,25.6
Jurong Island,2012,1,31,39.8,—,—,—,26.3,30.3,22.9,6.1,30.6
