Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2007,7,1,0.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,2,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,3,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,4,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,5,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,6,26.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,7,14.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,8,1,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,9,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,10,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,11,14.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,12,1.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,13,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,14,0,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,15,0.4,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,16,0.6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,17,7.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,18,3.6,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,19,7.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,20,0.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,21,26.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,22,1.9,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,23,0.8,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,24,0.2,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,25,0.5,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,26,25.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,27,8.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,28,2.5,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,29,7.7,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,30,0.3,—,—,—,—,—,—,—,—
Macritchie Reservoir,2007,7,31,0,—,—,—,—,—,—,—,—
